ticker,id,index_end_price,actual_side,volume,predicted_side,news_id,market,predicted_move,published_date,price_change,downloaded_at,begin_price,price_change_percentage,price_source,end_price,index_price_change,runid,index_begin_price,index_price_change_percentage,daily_alpha
YIT.HE,11123,586.7055374013049,DOWN,111706.0,UP,68325,pre_market,0.2237700073033106,2025-05-21 07:00:00,-0.017999887466430664,2025-07-10 20:47:00.708446+00:00,2.5179998874664307,-0.7148486207655017,yfinance,2.5,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,0.029015830936703124
CFISH.ST,11121,586.7055374013049,UP,165792.0,UP,68327,pre_market,0.30817259485854026,2025-05-21 07:00:00,0.05799996852874756,2025-07-10 20:47:00.528940+00:00,0.9010000228881836,6.437288241439424,yfinance,0.9589999914169312,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,7.1811526931416285
NDA-FI.HE,11125,586.7055374013049,DOWN,5395417.0,UP,68326,pre_market,-1.6883114075844743,2025-05-21 07:00:00,-0.18000030517578125,2025-07-10 20:47:00.847303+00:00,13.0,-1.3846177321213942,yfinance,12.819999694824219,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,-0.6407532804191893
UIE.CO,11127,586.7055374013049,DOWN,15058.0,UP,68328,pre_market,-2.146909813588542,2025-05-21 06:45:00,-1.4961759596604338,2025-07-10 20:47:01.022373+00:00,317.1878967285156,-0.4717002051755544,yfinance,315.6917207688552,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,0.27216424652665044
ACTI.ST,11133,586.7055374013049,UP,147101198.0,UP,68293,pre_market,0.4238152304332411,2025-05-21 06:30:00,0.006599999964237213,2025-07-10 20:47:02.152503+00:00,0.11779999732971191,5.602716565234199,yfinance,0.12439999729394913,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,6.346581016936404
RATO-B.ST,11131,586.7055374013049,UP,464335.0,UP,68294,pre_market,0.622467900011128,2025-05-21 06:30:00,0.0,2025-07-10 20:47:01.806174+00:00,39.0,0.0,yfinance,39.0,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,0.7438644517022048
SYNSAM.ST,11129,586.7055374013049,UP,373725.0,UP,68287,pre_market,1.529752724644663,2025-05-21 06:30:00,0.15000152587890625,2025-07-10 20:47:01.400137+00:00,48.599998474121094,0.3086451246676072,yfinance,48.75,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,1.052509576369812
CFISH.ST,11135,586.7055374013049,UP,165792.0,UP,68288,pre_market,-0.5293633506458785,2025-05-21 06:30:00,0.05799996852874756,2025-07-10 20:47:02.320441+00:00,0.9010000228881836,6.437288241439424,yfinance,0.9589999914169312,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,7.1811526931416285
SVITZR.CO,11137,586.7055374013049,UP,16596.0,UP,68296,pre_market,-0.12879744498303716,2025-05-21 06:23:45,0.0,2025-07-10 20:47:02.494702+00:00,276.6000061035156,0.0,yfinance,276.6000061035156,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,0.7438644517022048
NEOLA.ST,11139,586.7055374013049,UP,26821.0,UP,68225,pre_market,4.0843992124853,2025-05-21 05:00:00,0.04999995231628418,2025-07-10 20:47:02.816555+00:00,2.440000057220459,2.0491783255629072,yfinance,2.490000009536743,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,2.793042777265112
NORION.ST,11143,586.7055374013049,UP,223092.0,UP,68227,pre_market,0.968728506939381,2025-05-21 04:30:00,0.14999771118164062,2025-07-10 20:47:03.534639+00:00,44.70000076293945,0.3355653436722153,yfinance,44.849998474121094,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,1.07942979537442
CS.ST,11141,586.7055374013049,UP,151612.0,UP,68228,pre_market,1.7277601448215634,2025-05-21 04:30:00,1.1990842780759294,2025-07-10 20:47:03.176035+00:00,89.93196105957031,1.3333238416558761,yfinance,91.13104533764624,-4.397001661195077,1752180197.0,591.1025390625,-0.7438644517022048,2.077188293358081
VXRT,4950,592.85,UP,1450562.0,UP,68144,regular_market,1.5900080676818344,2025-05-20 17:00:00,0.012300000000000033,,0.4957,2.4813395198708963,polygon,0.508,-0.2400000000000091,1752176320.0,593.09,-0.04046603382286147,2.5218055536937576
YUBICO.ST,11145,591.1025390625,UP,470717.0,UP,68092,regular_market,0.04221484464429858,2025-05-20 15:37:18,3.600006103515625,2025-07-10 20:47:07.169607+00:00,148.4499969482422,2.4250631037539088,yfinance,152.0500030517578,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,2.4655377802214824
UNITED.HE,11149,591.1025390625,DOWN,1830.0,UP,68096,regular_market,0.5538744577586057,2025-05-20 15:30:00,-0.25,2025-07-10 20:47:07.880031+00:00,17.100000381469727,-1.4619882714792827,yfinance,16.850000381469727,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,-1.421513595011709
ARION.IC,11147,591.1025390625,DOWN,4033450.0,UP,68097,regular_market,-0.2538929400971904,2025-05-20 15:30:00,-2.5,2025-07-10 20:47:07.539315+00:00,170.5,-1.466275659824047,yfinance,168.0,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,-1.4258009833564733
ALMA.HE,11151,591.1025390625,UP,5613.0,UP,68095,regular_market,0.027525298057419652,2025-05-20 15:30:00,0.05000019073486328,2025-07-10 20:47:08.239779+00:00,12.199999809265137,0.4098376353816929,yfinance,12.25,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.45031231184926646
SINT.ST,11153,591.1025390625,UP,8250.0,UP,68098,regular_market,1.2353322985789101,2025-05-20 15:20:00,3.0,2025-07-10 20:47:08.418311+00:00,110.5,2.7149321266968327,yfinance,113.5,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,2.7554068031644063
T1D.F,11155,591.1025390625,UP,,UP,68010,regular_market,-0.37526364187084577,2025-05-20 14:15:00,0.023999959230422974,2025-07-10 20:47:08.866549+00:00,0.492000013589859,4.878040359248814,yfinance,0.515999972820282,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,4.918515035716387
DSV.CO,11157,591.1025390625,UP,304068.0,UP,68012,regular_market,-0.0060620108406238115,2025-05-20 14:00:15,3.0,2025-07-10 20:47:09.313599+00:00,1583.0,0.18951358180669614,yfinance,1586.0,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.2299882582742697
NOKIA.HE,11169,591.1025390625,UP,9139129.0,UP,68015,regular_market,0.01760426604861831,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:10.994392+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
ABBV,11167,591.1025390625,DOWN,5505100.0,UP,68016,regular_market,4.789355388061939,2025-05-20 14:00:00,-0.0099945068359375,2025-07-10 20:47:10.819241+00:00,184.86000061035156,-0.005406527535939995,yfinance,184.85000610351562,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.035068148931633555
NOKIA.HE,11165,591.1025390625,UP,9139129.0,UP,68019,regular_market,1.9526374839537561,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:10.148574+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
NOKIA.HE,11163,591.1025390625,UP,9139129.0,UP,68020,regular_market,0.01760426604861831,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:09.984072+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
NOKIA.HE,11161,591.1025390625,UP,9139129.0,UP,68021,regular_market,0.01760426604861831,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:09.826873+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
NOKIA.HE,11171,591.1025390625,UP,9139129.0,UP,68014,regular_market,0.01760426604861831,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:11.174996+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
NOKIA.HE,11173,591.1025390625,UP,9139129.0,UP,68013,regular_market,1.9526374839537561,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:11.347786+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
NOKIA.HE,11159,591.1025390625,UP,9139129.0,UP,68022,regular_market,-0.0050656647698787746,2025-05-20 14:00:00,0.029999732971191406,2025-07-10 20:47:09.694457+00:00,4.64900016784668,0.6452942974421673,yfinance,4.678999900817871,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,0.6857689739097408
T5N.F,9026,591.1025390625,UP,7046.0,UP,67957,regular_market,-0.26012256475453616,2025-05-20 13:40:00,0.03432293946223042,2025-07-10 20:15:42.845639+00:00,0.5939783233932994,5.7784835086487965,yfinance,0.6283012628555298,-0.23934371387099418,1752178461.0,591.341882776371,-0.04047467646757355,5.81895818511637
NQ=F,9029,591.1025390625,DOWN,437865.0,DOWN,67864,regular_market,-0.30770139933242985,2025-05-20 09:50:00,-65.75,2025-07-10 20:15:43.357042+00:00,21513.0,-0.30562915446474226,yfinance,21447.25,-0.23934371387099418,1752178461.0,591.341882776371,-0.04047467646757355,-0.26515447799716874
NQ=F,9027,591.1025390625,DOWN,437865.0,DOWN,67866,regular_market,-0.30770139933242985,2025-05-20 09:50:00,-65.75,2025-07-10 20:15:43.101072+00:00,21513.0,-0.30562915446474226,yfinance,21447.25,-0.23934371387099418,1752178461.0,591.341882776371,-0.04047467646757355,-0.26515447799716874
QBEN.ST,11175,591.1025390625,DOWN,36668.0,UP,67936,regular_market,3.894528182405854,2025-05-20 09:50:00,-0.9000005722045898,2025-07-10 20:47:11.703426+00:00,11.600000381469727,-7.758625367308474,yfinance,10.699999809265137,-0.23934371387099418,1752180197.0,591.341882776371,-0.04047467646757355,-7.7181506908409006
NQ=F,9028,591.1025390625,DOWN,437865.0,DOWN,67865,regular_market,-0.30770139933242985,2025-05-20 09:50:00,-65.75,2025-07-10 20:15:43.229232+00:00,21513.0,-0.30562915446474226,yfinance,21447.25,-0.23934371387099418,1752178461.0,591.341882776371,-0.04047467646757355,-0.26515447799716874
INL1L.VS,9030,591.1025390625,UP,5002.0,UP,67867,regular_market,2.266690482802359,2025-05-20 09:30:00,0.3000001907348633,2025-07-10 20:15:43.888683+00:00,6.199999809265137,4.83871290264477,yfinance,6.5,-0.23934371387099418,1752178461.0,591.341882776371,-0.04047467646757355,4.879187579112343
NQ=F,9031,591.341882776371,DOWN,437865.0,UP,67834,pre_market,0.08522310985821352,2025-05-20 09:16:55,-14.0,2025-07-10 20:15:44.033571+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
LGVN,4951,593.09,DOWN,194525.0,UP,68029,pre_market,0.11759262660004458,2025-05-20 09:15:00,-0.010000000000000009,,1.4,-0.714285714285715,polygon,1.39,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,-0.41841280514895934
NQ=F,9032,591.341882776371,DOWN,437865.0,DOWN,67839,pre_market,-0.30770139933242985,2025-05-20 09:00:00,-14.0,2025-07-10 20:15:44.178689+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
NQ=F,9033,591.341882776371,DOWN,437865.0,DOWN,67838,pre_market,-0.30770139933242985,2025-05-20 09:00:00,-14.0,2025-07-10 20:15:44.346547+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
PAMPALO.HE,11177,591.341882776371,UP,14001.0,UP,67941,pre_market,0.12413058212264311,2025-05-20 09:00:00,0.1400003433227539,2025-07-10 20:47:12.079747+00:00,14.819999694824219,0.944671701792599,yfinance,14.960000038146973,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,1.2405317388907589
TOIVO.HE,11179,591.341882776371,DOWN,7204.0,UP,67942,pre_market,0.2498160967821329,2025-05-20 09:00:00,-0.006000041961669922,2025-07-10 20:47:12.388158+00:00,0.9380000233650208,-0.6396633062060189,yfinance,0.9319999814033508,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,-0.343803269107859
NQ=F,9034,591.341882776371,DOWN,437865.0,DOWN,67836,pre_market,-0.30770139933242985,2025-05-20 09:00:00,-14.0,2025-07-10 20:15:44.523654+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
NQ=F,9035,591.341882776371,DOWN,437865.0,UP,67835,pre_market,-3.7486133933373953,2025-05-20 09:00:00,-14.0,2025-07-10 20:15:44.684979+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
HANZA.ST,11181,591.341882776371,DOWN,119577.0,UP,67944,pre_market,0.4424433805457847,2025-05-20 08:47:00,-0.1999969482421875,2025-07-10 20:47:12.726129+00:00,77.5999984741211,-0.25772803115309945,yfinance,77.4000015258789,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.03813200594506039
NQ=F,9036,591.341882776371,DOWN,437865.0,DOWN,67800,pre_market,-5.16329028261457,2025-05-20 08:45:00,-14.0,2025-07-10 20:15:44.824720+00:00,21527.0,-0.06503460770195568,yfinance,21513.0,-1.7547358759727558,1752178461.0,593.0966186523438,-0.29586003709815983,0.23082542939620415
CTH1V.HE,11183,591.341882776371,DOWN,10279.0,UP,67909,pre_market,-1.2726058353345469,2025-05-20 08:40:01,-0.029999971389770508,2025-07-10 20:47:13.088323+00:00,3.819999933242798,-0.785339578901603,yfinance,3.7899999618530273,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,-0.48947954180344316
STG.CO,11185,591.341882776371,UP,1587692.0,UP,67911,pre_market,-0.16482841472797624,2025-05-20 08:05:17,0.6999969482421875,2025-07-10 20:47:13.488840+00:00,98.80000305175781,0.7084989135835188,yfinance,99.5,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,1.0043589506816786
MDAI,4952,593.09,UP,256144.0,UP,68027,pre_market,1.5172464705122608,2025-05-20 08:00:00,0.029999999999999805,,1.35,2.2222222222222077,polygon,1.38,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,2.5180951313589635
MBX,4953,593.09,DOWN,235546.0,UP,68030,pre_market,0.29118906433665354,2025-05-20 08:00:00,-0.019999999999999574,,12.15,-0.16460905349793886,polygon,12.13,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,0.13126385563881676
CANATU.HE,11189,591.341882776371,UP,5635.0,UP,67915,pre_market,-0.19294635379002054,2025-05-20 08:00:00,0.0,2025-07-10 20:47:14.146303+00:00,10.0,0.0,yfinance,10.0,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.29586003709815983
KAMBI.ST,11187,591.341882776371,UP,61581.0,UP,67916,pre_market,-0.2880422296597993,2025-05-20 08:00:00,0.3000030517578125,2025-07-10 20:47:13.810470+00:00,114.5999984741211,0.26178277116256593,yfinance,114.9000015258789,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.5576428082607258
MLYS,4954,593.09,DOWN,2211058.0,UP,68028,pre_market,1.2009258435989139,2025-05-20 08:00:00,-0.07000000000000028,,15.32,-0.45691906005222116,polygon,15.25,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,-0.16104615091546554
CI.ST,11191,591.341882776371,DOWN,24038335.0,UP,67919,pre_market,0.0422296119922936,2025-05-20 07:46:00,-0.00010000169277191162,2025-07-10 20:47:14.583334+00:00,0.07559999823570251,-0.13227737447841006,yfinance,0.0754999965429306,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.16358266261974977
CI.ST,11193,591.341882776371,DOWN,24038335.0,DOWN,67920,pre_market,-0.5085468257021432,2025-05-20 07:45:00,-0.00010000169277191162,2025-07-10 20:47:14.731879+00:00,0.07559999823570251,-0.13227737447841006,yfinance,0.0754999965429306,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.16358266261974977
65G.F,11204,591.341882776371,UP,,UP,67921,pre_market,0.8485269343127542,2025-05-20 07:40:00,0.002800002694129944,2025-07-10 20:47:40.911221+00:00,0.07959999889135361,3.517591373275872,yfinance,0.08240000158548355,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,3.813451410374032
DNORD.CO,11205,591.341882776371,UP,50507.0,UP,67882,pre_market,0.10294619842283417,2025-05-20 07:18:10,1.0,2025-07-10 20:47:41.296897+00:00,206.0,0.48543689320388345,yfinance,207.0,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.7812969303020433
NLG1V.HE,11206,591.341882776371,DOWN,61327.0,UP,67883,pre_market,0.2003062969018588,2025-05-20 07:15:00,-0.001999974250793457,2025-07-10 20:47:41.687123+00:00,1.059999942779541,-0.18867682629766067,yfinance,1.0579999685287476,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.10718321080049917
KOSKI.HE,11207,591.341882776371,DOWN,1776.0,UP,67886,pre_market,2.9489730863431993,2025-05-20 07:00:00,-0.020000457763671875,2025-07-10 20:47:42.213523+00:00,8.020000457763672,-0.2493822521457671,yfinance,8.0,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.04647778495239274
NOK,11208,591.341882776371,UP,13727400.0,DOWN,67888,pre_market,-0.337051661441416,2025-05-20 07:00:00,0.020000457763671875,2025-07-10 20:47:42.620213+00:00,5.239999771118164,0.3816881419329523,yfinance,5.260000228881836,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.6775481790311122
NOK,11209,591.341882776371,UP,13727400.0,DOWN,67887,pre_market,-0.32008004481197116,2025-05-20 07:00:00,0.020000457763671875,2025-07-10 20:47:42.797027+00:00,5.239999771118164,0.3816881419329523,yfinance,5.260000228881836,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.6775481790311122
NOK,11210,591.341882776371,UP,13727400.0,DOWN,67884,pre_market,-0.35707491872585495,2025-05-20 07:00:00,0.020000457763671875,2025-07-10 20:47:42.956354+00:00,5.239999771118164,0.3816881419329523,yfinance,5.260000228881836,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.6775481790311122
PYPD,4955,593.09,UP,93284.0,UP,68025,pre_market,0.8733724328139578,2025-05-20 07:00:00,0.46999999999999975,,2.81,16.725978647686823,polygon,3.28,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,17.021851556823577
QLIFE.ST,11211,591.341882776371,DOWN,87675.0,UP,67892,pre_market,7.790141919181704,2025-05-20 06:30:00,-0.2799999713897705,2025-07-10 20:47:43.276249+00:00,2.369999885559082,-11.814345354861427,yfinance,2.0899999141693115,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,-11.518485317763266
GREEN.ST,11212,591.341882776371,UP,25789.0,DOWN,67856,pre_market,-0.37393698612940535,2025-05-20 06:05:00,0.20000076293945312,2025-07-10 20:47:43.601891+00:00,60.20000076293945,0.33222717675209457,yfinance,60.400001525878906,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.6280872138502545
CINPHA.ST,11215,591.341882776371,UP,110742.0,UP,67861,pre_market,5.738236508427597,2025-05-20 06:00:00,0.010000228881835938,2025-07-10 20:47:44.691064+00:00,9.920000076293945,0.10080875811416289,yfinance,9.930000305175781,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.39666879521232273
AZN.ST,11213,591.341882776371,UP,413201.0,UP,67860,pre_market,-10.606363193801958,2025-05-20 06:00:00,7.5,2025-07-10 20:47:44.021820+00:00,1342.0,0.5588673621460507,yfinance,1349.5,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.8547273992442106
TEX.HA,11214,591.341882776371,UP,,UP,67863,pre_market,0.21240078601540774,2025-05-20 06:00:00,0.16995571139256072,2025-07-10 20:47:44.370707+00:00,9.824342727661133,1.7299448533492054,yfinance,9.994298439053694,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.025804890447365
RROS.ST,11216,591.341882776371,DOWN,1056063.0,UP,67818,pre_market,-0.1704275981420739,2025-05-20 05:45:00,-0.619999885559082,2025-07-10 20:47:45.097912+00:00,5.670000076293945,-10.934742102584407,yfinance,5.050000190734863,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,-10.638882065486246
DWF.HE,11217,591.341882776371,UP,6406.0,UP,67821,pre_market,0.533658918479275,2025-05-20 05:30:01,0.019999980926513672,2025-07-10 20:47:46.041397+00:00,3.2200000286102295,0.621117414559334,yfinance,3.240000009536743,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.9169774516574938
MAHA-A.ST,11218,591.341882776371,UP,145957.0,UP,67827,pre_market,-1.2059608351882765,2025-05-20 05:30:00,0.08999991416931152,2025-07-10 20:47:46.366328+00:00,3.890000104904175,2.313622409825836,yfinance,3.9800000190734863,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.609482446923996
ARP.ST,11219,591.341882776371,DOWN,57685.0,DOWN,67825,pre_market,-1.6289137492674703,2025-05-20 05:30:00,-0.05000114440917969,2025-07-10 20:47:46.737387+00:00,31.950000762939453,-0.15649810083002796,yfinance,31.899999618530273,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.13936193626813187
RROS.ST,11220,591.341882776371,DOWN,1056063.0,DOWN,67823,pre_market,1.3501218090644715,2025-05-20 05:30:00,-0.619999885559082,2025-07-10 20:47:46.911853+00:00,5.670000076293945,-10.934742102584407,yfinance,5.050000190734863,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,-10.638882065486246
SKA-B.ST,11221,591.341882776371,UP,551355.0,UP,67822,pre_market,0.3086994024552556,2025-05-20 05:30:00,0.0,2025-07-10 20:47:47.339160+00:00,236.0,0.0,yfinance,236.0,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,0.29586003709815983
4YL.F,11223,591.341882776371,UP,2000.0,UP,67828,pre_market,1.6824295936407145,2025-05-20 05:10:00,0.017000019550323486,2025-07-10 20:47:47.828486+00:00,0.9269999861717224,1.8338748440039687,yfinance,0.9440000057220459,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.1297348811021286
4YL.F,11222,591.341882776371,UP,2000.0,UP,67829,pre_market,6.641628637728746,2025-05-20 05:10:00,0.017000019550323486,2025-07-10 20:47:47.668439+00:00,0.9269999861717224,1.8338748440039687,yfinance,0.9440000057220459,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.1297348811021286
4YL.F,11225,591.341882776371,UP,2000.0,UP,67796,pre_market,0.4517579634718367,2025-05-20 04:45:00,0.017000019550323486,2025-07-10 20:47:48.480850+00:00,0.9269999861717224,1.8338748440039687,yfinance,0.9440000057220459,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.1297348811021286
4YL.F,11224,591.341882776371,UP,2000.0,UP,67797,pre_market,0.4517579634718367,2025-05-20 04:45:00,0.017000019550323486,2025-07-10 20:47:48.313886+00:00,0.9269999861717224,1.8338748440039687,yfinance,0.9440000057220459,-1.7547358759727558,1752180197.0,593.0966186523438,-0.29586003709815983,2.1297348811021286
MYNZ,4956,593.09,UP,178044.0,UP,67792,after_market,-4.184164667947196,2025-05-19 20:01:00,0.0,,2.21,0.0,polygon,2.21,-1.759999999999991,1752176320.0,594.85,-0.2958729091367556,0.2958729091367556
EYEN,4957,594.85,UP,5374553.0,UP,67785,regular_market,2.5630202909715196,2025-05-19 17:30:00,0.039999999999999813,,1.09,3.6697247706421847,polygon,1.13,6.75,1752176320.0,588.1,1.1477639857167148,2.52196078492547
CRSP,4958,594.85,UP,1486979.0,UP,67789,regular_market,4.960430135934009,2025-05-19 16:15:00,0.490000000000002,,38.19,1.2830583922492853,polygon,38.68,6.75,1752176320.0,588.1,1.1477639857167148,0.13529440653257052
HUMA,4959,594.85,UP,5743676.0,UP,67788,regular_market,0.33698987384724916,2025-05-19 16:05:00,0.07500000000000018,,2.155,3.480278422273791,polygon,2.23,6.75,1752176320.0,588.1,1.1477639857167148,2.332514436557076
ANNX,4960,594.85,UP,1655612.0,UP,67787,regular_market,1.7231560426712798,2025-05-19 16:05:00,0.1399999999999999,,1.95,7.179487179487174,polygon,2.09,6.75,1752176320.0,588.1,1.1477639857167148,6.03172319377046
WYLD.ST,11227,593.0966186523438,DOWN,44218977.0,UP,67685,regular_market,-0.11248543682168871,2025-05-19 15:45:00,-0.0054000020027160645,2025-07-10 20:47:50.119434+00:00,0.036400001496076584,-14.835169727391659,yfinance,0.03099999949336052,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-15.98293376075603
ISB.IC,11229,593.0966186523438,DOWN,10406500.0,UP,67686,regular_market,0.32045110245556185,2025-05-19 15:37:00,-2.5,2025-07-10 20:47:50.448466+00:00,118.5,-2.109704641350211,yfinance,116.0,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-3.2574686747145813
ALMA.HE,11233,593.0966186523438,UP,3376.0,UP,67688,regular_market,0.030602291559523015,2025-05-19 15:30:00,0.5,2025-07-10 20:47:51.190937+00:00,11.699999809265137,4.273504343171475,yfinance,12.199999809265137,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,3.125740309807105
UNITED.HE,11231,593.0966186523438,DOWN,1082.0,UP,67689,regular_market,0.6174648347940828,2025-05-19 15:30:00,-0.25,2025-07-10 20:47:50.794322+00:00,17.149999618530273,-1.4577259799462583,yfinance,16.899999618530273,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-2.6054900133106287
DUNI.ST,11235,593.0966186523438,DOWN,38483.0,UP,67692,regular_market,1.3194583927428087,2025-05-19 14:51:10,-0.585205612555697,2025-07-10 20:47:51.576483+00:00,99.4852071384346,-0.5882337981579291,yfinance,98.9000015258789,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-1.7359978315222997
NQ=F,9037,593.0966186523438,UP,520282.0,UP,67522,regular_market,0.2593074810982749,2025-05-19 14:20:00,216.25,2025-07-10 20:15:46.253929+00:00,21310.75,1.014746078856915,yfinance,21527.0,6.730103959338521,1752178461.0,586.3665146930052,1.1477640333643706,-0.13301795450745568
RBREW.CO,11237,593.0966186523438,DOWN,46250.0,DOWN,67612,regular_market,0.16016660002837052,2025-05-19 12:15:44,-1.5,2025-07-10 20:47:51.993439+00:00,536.0,-0.2798507462686567,yfinance,534.5,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-1.4276147796330272
ARION.IC,11241,593.0966186523438,DOWN,1436635.0,UP,67617,regular_market,0.501693745839377,2025-05-19 12:00:00,-0.5,2025-07-10 20:47:52.763287+00:00,172.0,-0.29069767441860467,yfinance,171.5,6.730103959338521,1752180197.0,586.3665146930052,1.1477640333643706,-1.4384617077829753
